('548b95d4-ac85-4264-ba1e-bde5f3681517', 'email'),
('66b47163-1233-4bca-b728-e632f49b2958', 'pesel'),
('f993a99f-65db-4782-9e57-123637953c16', 'email'),
('fdc1699b-313b-4a8f-a383-ec5d863150d3', 'adres'),
('685e44a4-3a77-4620-8d66-f30f0c4adafd', 'telefon'),
('7c708357-c7d7-439c-92dc-8b0150c67d9b', 'NIP'),
('52d5dffa-52eb-4ceb-8948-3c8b0eb06f0b', 'pesel'),
('b0ebc897-ac27-48be-b653-d6e0c7b8ad3a', 'email'),
('a32ce637-532b-42f4-b308-4fb42264fd33', 'adres'),
('38b7ee94-fd60-44ed-bc07-57a73c2f4dfd', 'telefon'),
('a7465d99-8888-404e-b820-62660875ca48', 'NIP'),
('0fc2c057-27b2-4733-b25b-35d83cf89ae0', 'pesel'),
('14b9d558-7a3f-4ba0-8ed6-e3ff7d8de4e5', 'email'),
('88ad564f-d75c-4eba-a220-018fdfef629e', 'adres'),
('8ed86620-c1b3-4e61-bdb4-4994e61e5b04', 'telefon'),
('c000e7f2-e2b0-44c3-b750-6f63632cc76f', 'NIP'),
('15d52939-f7d9-4c92-ad79-60b086f07e4d', 'pesel'),
('4e562577-c0b8-4047-9130-1a1e1a328320', 'email'),
('14fc825c-43d5-40ce-857f-3f5279418055', 'adres'),
('c5054f96-3389-4e35-b976-44a90e755346', 'telefon'),
('5839ba28-4023-40a7-b09f-eb212fe23617', 'NIP'),
('a91b8450-cfe8-4e52-8d2b-db26c86cda83', 'pesel'),
('e9d9a18d-9ca7-4c67-b484-17017fd2b273', 'email'),
('a07e3df1-817c-482f-8e80-ec167b4a151f', 'adres'),
('9f5e0804-cfaa-4b30-a32a-fae0e7ed9780', 'telefon'),
('12a47e37-d6b7-48d8-a95f-28d857234276', 'NIP'),
('e790522d-ae9f-4f19-a90c-af0850606bb5', 'pesel'),
('bbf183aa-ba52-4c50-bd04-10f87d1efab5', 'email'),
('3f928e82-6bcf-4d2c-a742-e66a17d003b1', 'adres'),
('db45862f-4e15-423f-81dd-2e9b302e047b', 'telefon'),
('7b48a174-b872-4d3a-a41c-727514cf8313', 'NIP'),
('27480fb1-8b5a-415d-90bf-2fed8ce594ea', 'pesel'),
('fe2ffced-bae0-4f48-9fa9-b35365cfc899', 'email'),
('62b0c176-7158-4675-bf45-b4e6c72cd55c', 'adres'),
('025fdd84-bb2f-4b24-883f-909680690c3c', 'telefon'),
('bab35079-ebef-4840-909e-4b5e11537ac9', 'NIP'),
('b3f4a262-6219-4a59-9eb1-b8a75e0cd24b', 'pesel'),
('3f5c2d53-41b7-4a22-9cc7-3bc5bb064e3d', 'email'),
('c2991cf1-fcd2-4de8-bf1e-4588e9657647', 'adres'),
('8bffa7b4-e7e4-471f-978a-34c239a7a808', 'telefon'),
('49a8c4ba-6fff-400d-a3c6-a513a879089f', 'NIP'),
('c4699e98-3fe2-4643-b064-3e62a45ce496', 'pesel'),
('0756c73d-a900-48ac-83e3-0f091106f54a', 'email'),
('1592f1c9-8af4-4225-b7b5-b593848de660', 'adres'),
('fdf3aa58-9f45-445c-978d-7f62003a9327', 'telefon'),
('d644d7c0-b186-42a5-87e2-58d1e3db35e7', 'NIP'),
('d2468090-9e15-41d6-9f2b-6e32aedfd2e2', 'pesel'),
('204816c9-f277-42c3-9c53-98b73bab2c5d', 'email'),
('9c038350-92b2-471e-9a3c-bf132b68ce7d', 'adres'),
('5baab510-b5de-4ba8-9ae8-d3226fb4d57b', 'telefon'),
('7ae3e4d1-703e-40df-9fa9-1522d4a5c8ee', 'NIP'),
('459b0b9e-5a1a-41b8-bc07-c4c57cd06adb', 'pesel'),
('996e8a81-7c30-4a46-b07b-9a96c30714ba', 'email'),
('e61bef0b-eab4-43d6-8322-10792d2cc0c6', 'adres'),
('041ef865-df34-4e9d-b35e-34e94a0c5b49', 'telefon'),
('9352aacf-11df-47af-8856-751c97265610', 'NIP'),
('f72bd7b7-cbfa-4635-abd5-27f54dd8aa01', 'pesel'),
('1372d1a0-2e34-4e92-92ab-2715ce33df0f', 'email'),
('4403ea58-fcf9-4e44-a1ef-3cd2f9cd85a2', 'adres'),
('905696fd-9f76-46c8-95af-bc631cf7ebdb', 'telefon'),
('6520b79f-309a-4e86-8c49-19f3b2269924', 'NIP'),
('0cb20adf-edc8-4c74-b076-0e226d0884a8', 'pesel'),
('fdd489f6-e86c-441a-98b6-cb810876216f', 'email'),
('c82f1aba-b254-40bf-bb2e-3f855da0b390', 'adres'),
('2f8aea9c-43c7-426c-baa7-e2241dca84c3', 'telefon'),
('35e5237f-3ca3-4138-8cc1-5c90ebae6996', 'NIP'),
('0e4f79d6-e4ec-4bae-bf5b-7c4cd25f7663', 'pesel'),
('09b1fdec-3677-4f74-aae4-e58462394566', 'email'),
('062097f7-2f9b-455d-a6ec-aea202dcbcc2', 'adres'),
('2c14e91e-6669-48fe-bcc5-8af15e9135f8', 'telefon'),
('57dae19b-3c1f-44ee-80ac-fbb57a3dedc7', 'NIP'),
('aae7175c-91ee-40bf-8b43-c8e7c15b2a64', 'pesel'),
('195f6494-713d-4b2a-9d05-b6fff0986375', 'email'),
('e0513317-4b35-4013-8b58-ec7222446b2a', 'adres'),
('091a57eb-9add-4f58-8d28-764bca430ef1', 'telefon'),
('e50f94d1-5b63-434f-b7ec-e3a5f784c6ee', 'NIP'),
('18ec9851-767e-4d9d-a0c4-f0712751dfd9', 'pesel'),
('a2699a7f-ee79-4d03-b102-4dd360adc4ac', 'email'),
('947459b4-b6ca-46bd-9ef9-8852af27768a', 'adres'),
('f248aec0-c1a7-4bd3-8972-a42c78c49cce', 'telefon'),
('637f0cc7-fc5d-4671-a110-7cf48d01599b', 'NIP'),
('b5121c02-5d72-4efa-8d28-19a4f1199a51', 'pesel'),
('a3f730fc-45c3-4b1c-bc35-c411fdf31ccb', 'email'),
('8f9e0fee-3e85-43fd-8390-abcaea1a8a9a', 'adres'),
('d0c2c24b-dec8-4267-b73e-8bdb0cd413c6', 'telefon'),
('1b2a58f0-20f6-41d1-bebf-89a23a792593', 'NIP'),
('c5620e81-5d9b-4662-8ce4-8dcb755f270c', 'pesel'),
('b34c7044-1287-4389-b8a4-695fe241aedf', 'email'),
('0f2b3f70-91ee-48af-9f0a-cbc570f56dfe', 'adres'),
('8922ccf8-fd4e-4a92-a9d8-3129f184a49f', 'telefon'),
('c8ca3a94-b691-40bc-9a7e-fb8da49851ee', 'NIP'),
('ef1b4692-9762-4a27-ad6c-1a2976295c4e', 'pesel'),
('16467aa0-aa26-4771-9e58-ac23f0be9685', 'email'),
('c2d21b75-409b-459f-99b0-81f1b9dad70b', 'adres'),
('26cff68d-7846-4e98-a283-e0762162f517', 'telefon'),
('37484c94-c8bf-4548-83c3-5698f5c6141d', 'NIP'),
('9f39158f-0b18-4b47-89f7-77677a968677', 'pesel'),
('38e6379c-9981-4a50-9ef2-19acba740ea0', 'email'),
('690e2b87-bc2a-4cd7-98fa-6b3d1528b1e1', 'adres'),
('9d6ebf6d-f6b0-4f8e-a93c-97cdc95e6033', 'telefon'),
('6bd7ee8d-d7e7-4b58-9481-855d835a6518', 'NIP'),
('68662e89-e877-494e-b0c9-6e7f6097b3d5', 'pesel'),
('f97a3d0e-8f85-422b-aaa5-40b5811e633f', 'email'),
('444b8950-8fd3-47ed-9c56-d2d50223e995', 'adres'),
('d01d7bbf-c525-467e-9003-7d1ea10c04d4', 'telefon'),
('9121d646-4fe0-4252-8464-af51f2b5cbac', 'NIP'),
('e34e6f5c-7391-43dd-9144-f6fa4fb2ad48', 'pesel'),
('a17698f0-9c6e-4900-813a-e32d979a0bce', 'email'),
('a673f0e0-5e57-4038-8b28-b47da31aa4fb', 'adres'),
('8169cdca-98e7-4337-9278-a7a2705eb316', 'telefon'),
('d005cf99-f15a-411f-81f6-9b68fdede3e2', 'NIP'),
('b847184b-51b2-4f05-8871-65fc0bad27e9', 'pesel'),
('037b5582-1ed7-467f-bfcb-4476a54ca4c6', 'email'),
('3ef4e8c4-9c24-4eab-8eef-0d76b029b233', 'adres'),
('c073c7f7-58bb-4160-bf52-ffc4214d2c9d', 'telefon'),
('2b2b970d-2246-4161-ad0b-2f79690a36de', 'NIP'),
('5afe5feb-fc62-4e56-aff3-92cfc6b05e9c', 'pesel'),
('941fe767-b03e-41fd-97c7-445665a3c06b', 'email'),
('cef691d6-3741-4beb-a0fc-0675cc359153', 'adres'),
('0dad7c4a-f221-4d1d-a7d6-2d1f47db10c9', 'telefon'),
('98e34bc0-9b59-4759-b656-ad1fa75d632d', 'NIP'),
('e5263418-ad62-4e5a-aa7e-72d707d72257', 'pesel'),
('29a23251-0db8-476d-8f2b-6d9b03b84de4', 'email'),
('ce71bcd6-5e19-4da2-b19c-884e94e12d5e', 'adres'),
('c3ab6e18-e085-4211-85fc-54306c47bf9e', 'telefon'),
('98197292-d4a9-44f0-8f90-287a281ab6bd', 'NIP'),
('2267fbb3-e4c8-406c-a397-c9ed23810505', 'pesel'),
('c489130f-05ec-4089-a4d8-8bc7c509be5c', 'email'),
('5130cf3d-3c90-4d0a-8502-be21a5843ef9', 'adres'),
('4ac96dad-95d6-495c-965d-1c878f68bccd', 'telefon'),
('ee584ee4-fa56-43cc-9273-01c7475a59df', 'NIP'),
('54d099ae-2527-4bad-a8ba-c8c733046624', 'pesel'),
('2c68224e-2586-47e4-bc92-3c54127d0007', 'email'),
('942cb6f4-36f5-4a36-9981-7753d4a6dbce', 'adres'),
('9810bc8e-5b11-4d5a-9978-2df1517ff64a', 'telefon'),
('255d8896-2e1f-4d53-b2dd-5c502e00ee6c', 'NIP'),
('b13c7e65-79ca-4405-99d6-5cf266df6f67', 'pesel'),
('2747e70e-4e2f-42b5-9896-bba47d8d9725', 'email'),
('a310797c-fdd9-41a1-a694-5a56467e57e2', 'adres'),
('7bd8c1fd-4208-4342-86e6-6d35abcfd0e4', 'telefon'),
('de1ce2c0-6841-4230-866a-b3bfeadfc046', 'NIP'),
('a7f304cb-1ee9-4bbf-afa9-bb5987ffaa78', 'pesel'),
('b62e7681-e2e1-4b3d-9f7a-26c995c9354a', 'email'),
('3cdc5b2e-a140-4393-8c3f-06940b415dc4', 'adres'),
('36e6d439-89a2-475d-8037-121c203986a4', 'telefon'),
('43095988-86d5-40ca-8f70-5305a7ff9d54', 'NIP'),
('fb540020-ffc5-4405-95ba-bbfcfc1ac050', 'pesel'),
('4d67a3c0-c86a-48f4-a643-7f44ffe9cc5d', 'email'),
('ddf7ef0c-747a-485a-aa16-3adcc2fa7d4c', 'adres'),
('e92de709-3838-41cf-914a-991b1514400a', 'telefon'),
('ce587164-7002-4270-bc65-8f5990e902a0', 'NIP'),
('7848d106-635c-44b8-9068-8429045b5be9', 'pesel'),
('2af75001-3001-497d-aa7f-d506192fdf4f', 'email'),
('e5d65724-bfb2-45e1-88ab-963690ecb98f', 'adres'),
('be31122a-6f60-488c-a44c-75b2577ee9b5', 'telefon'),
('cad4f771-d401-4a25-90ee-782dcad52a2c', 'NIP'),
('5ebf4470-af34-4cac-bec6-9dd76a2c4e12', 'pesel'),
('4c49ce5f-93eb-4b80-a882-f074cff0fd1d', 'email'),
('b25dcdce-ca1a-42b2-ab50-a938a3460e40', 'adres'),
('bdc73256-3329-4f0d-84f7-b48ce96fb5d9', 'telefon'),
('9de4927b-ce4c-4ac3-bfea-9ceac6085da5', 'NIP'),
('de80ada7-1c71-41b0-937d-71cd1beb5bb9', 'pesel'),
('ccea2b6e-3b2d-42cf-91df-864aefdf51c6', 'email'),
('67ea84ac-b7b8-47b0-89d2-2dca030ec427', 'adres'),
('e0bd30ed-e309-4cf3-b4cd-59a585c1c3af', 'telefon'),
('1917e677-5caf-492d-9d9e-b1df75571c47', 'NIP'),
('89674e45-8001-4f44-928e-5b72d971a99e', 'pesel'),
('74eb7a75-fb6c-4e8e-9f63-544c798a499f', 'email'),
('713cdf85-7695-47e3-9077-261fcba44e2e', 'adres'),
('6b7bbc65-edab-424d-8b26-0467a279d00a', 'telefon'),
('6a56ba03-0a05-42eb-8ee4-605f248b62d2', 'NIP'),
('69c807d9-3d35-4847-85e1-ce375ab445b0', 'pesel'),
('6d65db1f-e23f-4668-a8d4-6ebf2a356a2b', 'email'),
('f12796d3-9783-4170-a009-4618966b2669', 'adres'),
('b0671e05-14d1-4937-9725-c1a9b6be2bce', 'telefon'),
('2be1c91e-aafd-4218-91b6-dba3785fe4b0', 'NIP'),
('7a6b8b90-d38d-4a4a-919f-c6e9ad7367e2', 'pesel'),
('6adb3029-608f-47aa-87c5-c603f16e712d', 'email'),
('69a94208-57db-4ab6-98e3-a0d9a398a39d', 'adres'),
('7ea3f1b0-c021-40ae-8349-c4f126ccebd9', 'telefon'),
('9b028ce4-d4a9-4619-a9fa-041c58c78951', 'NIP'),
('79f12718-090f-45dc-8705-91efdc8a147f', 'pesel'),
('55929ca0-faae-4b74-832a-f0d27c1652d7', 'email'),
('35ffef80-7b78-4444-b225-8eeb45674d22', 'adres'),
('592d3eda-963e-4b86-aee9-10f0fcf43a30', 'telefon'),
('e4856f78-adaf-44ff-a655-ec4f4de8da53', 'NIP'),
('4e332539-5686-4776-adbe-e1adcc4d6981', 'pesel'),
('41610a05-349d-475b-9cd1-cae05470b594', 'email'),
('73cb629a-8471-48dc-87cb-933f78d76a46', 'adres'),
('a83df853-e9e7-48f5-89d0-4e975fad7947', 'telefon'),
('9cea9c9b-36e8-4c57-b52d-53b606e8fdb5', 'NIP'),
('c6ff7367-2244-4dc9-ba8c-0b9308bad954', 'pesel'),
('ff8ee123-101b-41d0-a886-f82c1d275916', 'email'),
('6437b92b-ca6b-41d2-94fa-6c02363fad9c', 'adres'),
('feb1a5fc-29f8-4117-899a-7c8b83b6b8bf', 'telefon'),
('d8bea276-bd47-4814-bf84-3295d30d422d', 'NIP'),
('1f12fa8b-5af5-4013-bd16-2f8a8202775a', 'pesel'),
('3316a666-3a5a-4833-8ccb-118672a2722b', 'email'),
('1c9a8fb7-0421-4bb3-b35c-506371070df1', 'adres'),
('4ca588e4-bd8e-47e4-82cb-a15fcf227f9c', 'telefon'),
('e6d86fff-ceb3-4a6a-9948-1e3c60a7f566', 'NIP'),
('73740b96-c5ca-4dfc-91e4-c16d2d787c1c', 'pesel'),
('bb234700-a1cd-45e7-a052-1883dc79debd', 'email'),
('a6175c1a-78f3-4956-9292-a565e2207e25', 'adres'),
('685bfb98-2750-4779-a329-0b4992cea05f', 'telefon'),
('2ae10553-a8da-427f-bd35-9221b6ac9985', 'NIP'),
('a5f58639-4b9e-4a5d-a14a-b86b80c389de', 'pesel'),
('c01626b3-c4d0-4707-a891-2304bb9bdf4e', 'email'),
('bd9d1e84-2f46-43e9-9589-dd5f6ef3e79c', 'adres'),
('e5379a5a-2ed6-423a-b95d-7f33982a7276', 'telefon'),
('041f5055-05a1-4b10-9cc6-f36d4d19cd59', 'NIP'),
('fa8e962a-6741-4816-b8da-e61fa3c1c770', 'pesel'),
('ec1336cd-9451-40da-a79f-93b561f3d0f9', 'email'),
('a25100e6-09bd-4d11-ac50-642cfb4ca00d', 'adres'),
('eab62dc9-6a10-4724-b8f5-da089dddbc94', 'telefon'),
('cc5ac196-6702-496e-8be6-d7a84d75bd50', 'NIP'),
('018379f4-f9a8-411c-b6c6-aafb0b1d7fee', 'pesel'),
('8139e5ba-db53-4b6f-a2b9-a3c814ce2725', 'email'),
('ec30fc6b-881e-49e3-bdcf-fd35268bb3a9', 'adres'),
('9e629e72-c65d-4e16-9cef-07218349b0c9', 'telefon'),
('606caf88-da6b-471f-9279-8431e70e2927', 'NIP'),
('f8e1a00b-f894-4cb5-9141-7780ca8f7e3a', 'pesel'),
('1dd19a9e-ed73-4de4-ae59-95aae170cbdd', 'email'),
('142e0d30-e663-4b15-a35d-f5211b5224c7', 'adres'),
('5af1f83c-0df7-4353-aa35-a554123fb811', 'telefon'),
('8cea9b1e-b838-40cd-aa61-02832b5b82ca', 'NIP'),
('263c6aeb-505d-48ab-8109-3d0fe167c888', 'pesel'),
('c46b0a96-6485-45c6-972c-3d544f2a8709', 'email'),
('55448ef9-8073-4bec-b19b-e3ec56985324', 'adres'),
('2e77b3e4-d765-4a37-b047-30714c7ac37b', 'telefon'),
('6c603ecf-21a3-40c4-b151-a8f704033385', 'NIP'),
('bfc6d0b6-0670-49e8-945c-8dd6176d2be0', 'pesel'),
('2f66dac7-7909-4f36-8c3e-cc16bbbfdbdf', 'email'),
('26a2bf08-d667-46e3-b6c2-abb6c73a7d47', 'adres'),
('abdb7d22-4c1b-4b03-9afc-65e266712141', 'telefon'),
('996cd848-c930-4fba-8122-b74839630840', 'NIP'),
('23b6ed97-2194-48ed-b246-3beb87125823', 'pesel'),
('4d1b8a49-5f6a-4c4d-9b6b-45740b3cbd33', 'email'),
('e5e59063-a750-40ab-bfb3-df056f697d19', 'adres'),
('55fbfe91-bc46-48ef-824b-58989b845df3', 'telefon'),
('f6740cdc-7fc2-412a-aacc-3cd0a98ba7ce', 'NIP'),
('01a0a233-8dc6-489b-bf39-79aef3dd8b87', 'pesel'),
('be97b613-21df-42b7-911a-fc9ff44cd6c1', 'email'),
('1857b66b-2224-4d99-a828-0f1b33786057', 'adres'),
('56101d05-f3a3-471a-b593-9c328128d01e', 'telefon'),
('5dad37bd-d606-40b8-9167-5b470929defc', 'NIP'),
('77a2cd6a-fa49-48af-afef-7268fc7d8f52', 'pesel'),
('6aead4f2-2de9-4093-a033-992049cbf4b2', 'email'),
('69c91e89-433f-45d9-9625-268a57cd70db', 'adres'),
('9d9f6f6e-7a0e-4b56-b632-671be2b88e83', 'telefon'),
('078ee2d3-18f8-48b8-8fe2-0362d219adc0', 'NIP'),
('45b97468-c7f8-417f-8a40-3847e6bb0f35', 'pesel'),
('12710a3a-40bc-4d1d-a120-3544b8a20ab1', 'email'),
('bd896cc6-bff3-497c-a10d-29f62043e106', 'adres'),
('f77fdc70-70c1-4b85-b80b-11a31243f3ae', 'telefon'),
('5af06bf6-7bf7-432f-a85f-236b127837d2', 'NIP'),
('e1d1158d-7e8d-4ea8-9613-ed050b06750a', 'pesel'),
('d0788117-73d6-455c-8a56-e3069d5e8bbd', 'email'),
('919a6d65-41a6-4f36-b5fe-d1d4def2e8ba', 'adres'),
('94838dcc-8e62-408e-915d-42771feaf112', 'telefon'),
('83289dcd-b692-4357-8f8c-0a66e650650d', 'NIP'),
('9fba92df-cb71-4045-b47f-25dd48ae1cb8', 'pesel'),
('61068bee-875f-4a5d-919f-8901a8968883', 'email'),
('bf44d327-0b15-4bec-ab71-77b4bba8a3be', 'adres'),
('994e7623-903f-4589-9545-6f8275ea27ce', 'telefon'),
('8ca313ff-3f0c-48bf-a70a-51cfc33d6550', 'NIP'),
('b556e0db-9962-4c5e-847f-1103b973426c', 'pesel'),
('19094852-d057-481e-bf7a-d2a1bbd0b335', 'email'),
('6b05728f-c5a8-4106-a864-06991e3841d6', 'adres'),
('29c77dfe-1787-47e7-84cb-6e7ffff9e8e7', 'telefon'),
('010bbb09-b7de-4a0a-94d2-228580874046', 'NIP'),
('c198f21d-ca3d-4849-9c47-d56c790c20f7', 'pesel'),
('47c7a725-e710-481e-b321-3a245f12a398', 'email'),
('142c76d7-dd37-4d60-aad1-8c7c091d7b03', 'adres'),
('8f727721-276e-4e86-ada3-95b03b31abaf', 'telefon'),
('608c40c1-43e6-4299-ae39-cb9efc1870de', 'NIP'),
('928d6695-1bd8-4af2-9f12-727623a758ae', 'pesel'),
('68eb73d8-3887-4e15-9ca1-6edacb02e9fe', 'email'),
('b7c97ab2-31b5-4566-aada-d2a199867ecb', 'adres'),
('2f3373b6-4011-47fd-8ba6-6e74993b503f', 'telefon'),
('39f79677-f429-463c-8532-a2ec0fd377e7', 'NIP'),
('317b9959-3e9a-438e-83b0-a28e7120399e', 'pesel'),
('a883e83b-05d0-43ed-ae52-77a76d187882', 'email'),
('3850c3a8-96f2-4b9b-950e-6199902c0342', 'adres'),
('078795f7-d9bb-4fb6-bc0a-ee8efd95bc74', 'telefon'),
('1732a1a6-7a14-4309-b7c3-e901041d88a0', 'NIP'),
('d546507f-46fd-47a3-9d07-a55d321d81c2', 'pesel'),
('b568a5a6-bef7-4b15-bb29-51735aa282bf', 'email'),
('4615dde1-11a6-408e-a045-ec0f2e6b9134', 'adres'),
('b7350779-2701-4a61-9fad-dbcd23c0d283', 'telefon'),
('a5ea99b0-788f-4767-b2a1-c7e59e2730c1', 'NIP'),
('60b7cf94-3b5d-41f6-8d87-3d0a56798934', 'pesel'),
('0c69c8e2-3a9d-4de4-a50b-868d323e6684', 'email'),
('f8458131-d41b-4bc3-89d0-7d03b75f6ddd', 'adres'),
('c5b75a99-1ac6-412d-8077-d8f166328c44', 'telefon'),
('f1f9a268-2462-4d00-91da-882af6775280', 'NIP'),
('d0ccd431-9f20-4487-9c90-24b3a80e933a', 'pesel'),
('80cba468-08c7-46ea-b428-5d163f45508f', 'email'),
('2169bc2e-565b-43d7-a990-7ae0be661292', 'adres'),
('f9fd5859-3a4c-4b12-a292-e1d865bfc06b', 'telefon'),
('0c2904e6-a865-4d9e-8e19-512653d52431', 'NIP'),
('f24a2c98-b62f-4d0f-a721-c5140dc9c1f9', 'pesel'),
('cd2a5ba2-6b36-4d64-b36f-ce3dcc581c95', 'email'),
('4b52f03a-e5fc-4d9d-b8a0-925f4a6126e5', 'adres'),
('ff5100d5-08d7-4f9c-b94c-a1edd2cba829', 'telefon'),
('1c8c9394-a472-4022-931b-33a1c2161794', 'NIP'),
('9defadde-c187-4ded-adb2-06e1d96ed717', 'pesel'),
('717731b4-efa7-4f79-b443-a7b8a075efd6', 'email'),
('a8976bbf-74f5-4796-b4c0-7f6c60734b6c', 'adres'),
('ca6ccd91-df63-44aa-9b54-32ec02494be2', 'telefon'),
('a09b9a4c-4b36-4292-a192-301dde61c805', 'NIP'),
('8c017881-ee76-431d-a7ff-db6e0f73e82e', 'pesel'),
('9669d658-42d9-48f8-9f35-5450aba2ffb8', 'email'),
('c05b13d3-494d-4242-afa6-3356ced843c4', 'adres'),
('b078f509-3b00-49f9-9a04-1995f06f7c8b', 'telefon'),
('f1b34466-50ec-4468-9df5-756fc5b10681', 'NIP'),
('dcdfbef7-771e-40fc-9170-50357a34d0a0', 'pesel'),
('fb9e925b-893a-4154-8b55-66004a3127f5', 'email'),
('976ddf3b-06b2-4a49-bbb7-88b1d35f97af', 'adres'),
('ebe767a0-5b4d-4b9d-9b15-907f5548d5ab', 'telefon'),
('172e4e71-a581-4446-89dc-26c4e0e620b4', 'NIP'),
('ff53de60-71af-42b2-bf22-ae1eed48abf1', 'pesel'),
('6c0d179a-6364-4492-8a6a-e0c0036eea49', 'email'),
('afd2748b-0c97-4a0e-b837-0f9477e225b9', 'adres'),
('dd5183fe-a167-4e31-80ee-e6b299019fff', 'telefon'),
('aee90031-d70e-4ccc-ad83-255067054c74', 'NIP'),
('cb8b34f0-21e7-46f4-a161-552d5b9dc012', 'pesel'),
('07fcffd5-afcc-4ccd-8694-8cff2ba81ef8', 'email'),
('79e6b33d-8fd6-4599-854c-7f6535643d18', 'adres'),
('1eb14ff2-e45b-448e-ad8e-2732ff06fea1', 'telefon'),
('d9a6b21e-9608-473e-bd8d-c02664ed067a', 'NIP'),
('00c69cca-d657-463b-868f-1a95c68a092b', 'pesel'),
('7bd9d266-3610-40ec-a239-aad9b965651b', 'email'),
('d5c9f3c4-0b91-442e-abc3-1682c95e803b', 'adres'),
('42135004-289a-4c4b-8e7c-02d959d77041', 'telefon'),
('2daf1e96-45fd-48df-b66e-045d81f3cdb3', 'NIP'),
('c605e435-9258-42ba-a0a6-1d28e15f18de', 'pesel'),
('a2a47e27-9089-4584-85c1-83975517d3d7', 'email'),
('187c2c4e-62c8-4c98-b78e-2a99fbd15b25', 'adres'),
('bb56d96e-a17a-4818-a893-3e3aad9e90f5', 'telefon'),
('a584ece8-4a5c-4a7e-9e38-2d900ced7145', 'NIP'),
('aa4f077a-f799-485c-85f4-6f4ddec5555a', 'pesel'),
('a7b1e637-f155-48e2-871a-df8f0d24631a', 'email'),
('4015ecca-99b6-4ff9-bee2-7a846e640752', 'adres'),
('3e06aa80-749e-42ed-b4d0-088ee1e819e0', 'telefon'),
('4e63d073-e48c-4087-94d7-d86296f661d0', 'NIP'),
('cb00a771-96e8-436f-9ad4-3671e522bee9', 'pesel'),
('28f109f5-de24-4aa3-9ca1-0c0496a03f23', 'email'),
('9ebaedff-7884-4930-b3e7-5ccafdece391', 'adres'),
('f16779ea-2f9f-4255-b3fb-0a9867a224c7', 'telefon'),
('f315b871-9d37-42f8-a04f-d80410448b31', 'NIP'),
('aee5686a-a4a4-4504-802e-88d33bc960f3', 'pesel'),
('23421e84-0a71-44eb-87ab-88f69b6731a1', 'email'),
('883ed44f-f984-4e6c-a3b5-d92d6776cadf', 'adres'),
('dbdeb890-06b1-4d3d-bb02-fbfa9a98b7ce', 'telefon'),
('e745898e-b6d8-4a54-929b-83f3e0bd84a1', 'NIP'),
('ac60f60d-5538-4058-a5d4-54b1e5a5db6c', 'pesel'),
('af9db362-c0e5-4c39-8c46-8e22242a371d', 'email'),
('636c8b2a-5d79-491a-8e72-516aa628768a', 'adres'),
('6605b720-f0a8-42ce-be11-fb5c75f2fe5c', 'telefon'),
('bcb23873-19a4-4462-9f83-ab2b952059e0', 'NIP'),
('69b180fc-bdec-49dd-bbbb-69eddf58f1c1', 'pesel'),
('23e3ae78-032d-4491-845c-a5c026e42b36', 'email'),
('2144a73e-8efa-4daa-a3f5-13561271763b', 'adres'),
('83e9e684-95cb-4367-8708-4e0cdaeca51d', 'telefon'),
('c97c1d31-5ef8-428a-9916-b9d32aef11e2', 'NIP'),
('451c30e0-419e-4c02-a1b4-6ee3c4f76c4a', 'pesel'),
('2eeb2ee1-d052-4987-ac60-70d0c932a856', 'email'),
('41097008-a3ac-4b56-b52f-eac7f52d1018', 'adres'),
('c3bfa939-ee75-4fb4-9ba9-70c9101c5c27', 'telefon'),
('9d3be99e-3127-480d-983c-4ff6ebca933a', 'NIP'),
('b12b9986-6f4f-4991-8d92-2f406e132563', 'pesel'),
('d141dc90-f6e2-4d85-867b-20a6fd80b60f', 'email'),
('359e0fca-ae9c-4182-a392-a8f50c678f07', 'adres'),
('b86f8fa5-3eaa-40d0-abdb-be9b089feba8', 'telefon'),
('ca75f40d-07b7-4552-9bb0-f6e717d2a602', 'NIP'),
('2221988c-953f-4f5a-b507-fd80fd92c4fe', 'pesel'),
('f7318e16-7a3f-49b3-9702-716bea21728e', 'email'),
('b1461086-cb04-4adb-b11c-9b98b839b92c', 'adres'),
('bbfe518e-2c4a-4ada-aa17-1be5f6683990', 'telefon'),
('4d8c95be-d2c3-4f59-9835-af36572caee6', 'NIP'),
('16f11a7a-8454-4373-8c31-74838bedac59', 'pesel'),
('aa33faca-cad1-48d8-a274-2ff1e2eaffea', 'email'),
('e03c0578-78b3-48ce-8f05-e55720d8e1c5', 'adres'),
('6297d034-3b37-4862-b942-e9a6122c8300', 'telefon'),
('70d95c19-ab77-4d4b-b371-4f02f1915c54', 'NIP'),
('e50f86cf-2455-469a-b8d6-988a395a7edf', 'pesel'),
('3b560917-5362-4679-b255-d47ac436ed7f', 'email'),
('ad3b4a89-0e81-48ad-87b6-65f6c562d57f', 'adres'),
('52438d47-acad-468c-9c9b-1775da23a6dc', 'telefon'),
('c0043551-3a1d-45a1-bdf2-4d75b2884e2e', 'NIP'),
('692b6c08-3e2f-4b7c-8370-477857d1d71a', 'pesel'),
('2e06b792-6411-446f-a56a-824500e9852d', 'email'),
('aaadb10c-200b-4475-9a1d-925821bdeae1', 'adres'),
('46dee806-8bf0-4771-9bc1-625385e479cf', 'telefon'),
